Area Code,Area,Item Code,Item,Year,YearF,Area harvested,Yield,Production,Seed
10,Australia,592,Kiwi fruit,1969,,,,,
10,Australia,592,Kiwi fruit,1970,,,,,
10,Australia,592,Kiwi fruit,1971,,,,,
10,Australia,592,Kiwi fruit,1972,,,,,
10,Australia,592,Kiwi fruit,1973,,,,,
10,Australia,592,Kiwi fruit,1974,,,,,
10,Australia,592,Kiwi fruit,1975,,,,,
10,Australia,592,Kiwi fruit,1976,,,,,
10,Australia,592,Kiwi fruit,1977,,,,,
10,Australia,592,Kiwi fruit,1978,,,,,
10,Australia,592,Kiwi fruit,1979,,,,,
10,Australia,592,Kiwi fruit,1980,F,20.0,40000.0,80.0,
10,Australia,592,Kiwi fruit,1981,F,40.0,35000.0,140.0,
10,Australia,592,Kiwi fruit,1982,F,60.0,33333.0,200.0,
10,Australia,592,Kiwi fruit,1983,,82.0,33780.0,277.0,
10,Australia,592,Kiwi fruit,1984,,102.0,30490.0,311.0,
10,Australia,592,Kiwi fruit,1985,,116.0,43276.0,502.0,
10,Australia,592,Kiwi fruit,1986,,320.0,30250.0,968.0,
10,Australia,592,Kiwi fruit,1987,,496.0,31593.0,1567.0,
10,Australia,592,Kiwi fruit,1988,,375.0,65653.0,2462.0,
10,Australia,592,Kiwi fruit,1989,,380.0,85816.0,3261.0,
10,Australia,592,Kiwi fruit,1990,,402.0,84204.0,3385.0,
10,Australia,592,Kiwi fruit,1991,,370.0,89811.0,3323.0,
10,Australia,592,Kiwi fruit,1992,,408.0,99681.0,4067.0,
10,Australia,592,Kiwi fruit,1993,*,395.0,139241.0,5500.0,
10,Australia,592,Kiwi fruit,1994,*,370.0,121622.0,4500.0,
10,Australia,592,Kiwi fruit,1995,,457.0,93654.0,4280.0,
10,Australia,592,Kiwi fruit,1996,,330.0,103697.0,3422.0,
10,Australia,592,Kiwi fruit,1997,,481.0,70291.0,3381.0,
10,Australia,592,Kiwi fruit,1998,,442.0,87104.0,3850.0,
10,Australia,592,Kiwi fruit,1999,,322.0,99286.0,3197.0,
10,Australia,592,Kiwi fruit,2000,F,400.0,125000.0,5000.0,
10,Australia,592,Kiwi fruit,2001,Im,312.0,128397.0,4000.0,
10,Australia,592,Kiwi fruit,2002,Im,278.0,134807.0,3752.0,
10,Australia,592,Kiwi fruit,2003,,208.0,140865.0,2930.0,
10,Australia,592,Kiwi fruit,2004,,175.0,172743.0,3023.0,
10,Australia,592,Kiwi fruit,2005,,230.0,183565.0,4222.0,
10,Australia,592,Kiwi fruit,2006,,308.0,182630.0,5625.0,
10,Australia,592,Kiwi fruit,2007,,247.0,216599.0,5350.0,
10,Australia,592,Kiwi fruit,2008,F,235.0,212766.0,5000.0,
10,Australia,592,Kiwi fruit,2009,,241.0,185809.0,4478.0,
10,Australia,592,Kiwi fruit,2010,Im,214.0,187936.0,4030.0,
10,Australia,592,Kiwi fruit,2011,Im,140.0,214663.0,2996.0,
10,Australia,592,Kiwi fruit,2012,Im,166.0,220402.0,3648.0,
10,Australia,592,Kiwi fruit,2013,Im,186.0,226561.0,4225.0,
10,Australia,592,Kiwi fruit,2014,Im,182.0,232720.0,4239.0,
10,Australia,497,Lemons and limes,1961,,1627.0,112120.0,18242.0,
10,Australia,497,Lemons and limes,1962,,1627.0,112120.0,18242.0,
10,Australia,497,Lemons and limes,1963,,1639.0,127822.0,20950.0,
10,Australia,497,Lemons and limes,1964,,1660.0,105693.0,17545.0,
10,Australia,497,Lemons and limes,1965,,1606.0,115772.0,18593.0,
10,Australia,497,Lemons and limes,1966,,1608.0,107631.0,17307.0,
10,Australia,497,Lemons and limes,1967,,1600.0,128988.0,20638.0,
10,Australia,497,Lemons and limes,1968,,1558.0,148992.0,23213.0,
10,Australia,497,Lemons and limes,1969,,1629.0,142824.0,23266.0,
10,Australia,497,Lemons and limes,1970,,1681.0,148400.0,24946.0,
10,Australia,497,Lemons and limes,1971,F,1790.0,164989.0,29533.0,
10,Australia,497,Lemons and limes,1972,F,1900.0,158789.0,30170.0,
10,Australia,497,Lemons and limes,1973,F,2000.0,160055.0,32011.0,
10,Australia,497,Lemons and limes,1974,F,2140.0,158790.0,33981.0,
10,Australia,497,Lemons and limes,1975,F,2110.0,165431.0,34906.0,
10,Australia,497,Lemons and limes,1976,F,2160.0,161542.0,34893.0,
10,Australia,497,Lemons and limes,1977,F,2010.0,180219.0,36224.0,
10,Australia,497,Lemons and limes,1978,F,2020.0,183926.0,37153.0,
10,Australia,497,Lemons and limes,1979,F,1980.0,243586.0,48230.0,
10,Australia,497,Lemons and limes,1980,F,1950.0,202328.0,39454.0,
10,Australia,497,Lemons and limes,1981,F,1910.0,254052.0,48524.0,
10,Australia,497,Lemons and limes,1982,F,1850.0,222508.0,41164.0,
10,Australia,497,Lemons and limes,1983,F,1880.0,191856.0,36069.0,
10,Australia,497,Lemons and limes,1984,F,1620.0,194296.0,31476.0,
10,Australia,497,Lemons and limes,1985,F,1690.0,277101.0,46830.0,
10,Australia,497,Lemons and limes,1986,F,1590.0,283019.0,45000.0,
10,Australia,497,Lemons and limes,1987,F,1590.0,263157.0,41842.0,
10,Australia,497,Lemons and limes,1988,F,1510.0,224695.0,33929.0,
10,Australia,497,Lemons and limes,1989,F,1590.0,218761.0,34783.0,
10,Australia,497,Lemons and limes,1990,F,1450.0,248283.0,36001.0,
10,Australia,497,Lemons and limes,1991,F,1460.0,219568.0,32057.0,
10,Australia,497,Lemons and limes,1992,F,1440.0,231417.0,33324.0,
10,Australia,497,Lemons and limes,1993,F,2180.0,160619.0,35015.0,
10,Australia,497,Lemons and limes,1994,F,1580.0,217266.0,34328.0,
10,Australia,497,Lemons and limes,1995,F,1640.0,206543.0,33873.0,
10,Australia,497,Lemons and limes,1996,F,1730.0,176960.0,30614.0,
10,Australia,497,Lemons and limes,1997,F,1480.0,222912.0,32991.0,
10,Australia,497,Lemons and limes,1998,F,1440.0,199368.0,28709.0,
10,Australia,497,Lemons and limes,1999,F,1380.0,212275.0,29294.0,
10,Australia,497,Lemons and limes,2000,F,1300.0,249108.0,32384.0,
10,Australia,497,Lemons and limes,2001,F,1200.0,301642.0,36197.0,
10,Australia,497,Lemons and limes,2002,F,1300.0,308585.0,40116.0,
10,Australia,497,Lemons and limes,2003,Im,1335.0,258236.0,34472.0,
10,Australia,497,Lemons and limes,2004,F,1200.0,233625.0,28035.0,
10,Australia,497,Lemons and limes,2005,F,1250.0,231472.0,28934.0,
10,Australia,497,Lemons and limes,2006,F,1500.0,223300.0,33495.0,
10,Australia,497,Lemons and limes,2007,F,1600.0,224469.0,35915.0,
10,Australia,497,Lemons and limes,2008,Im,1563.0,230317.0,36000.0,
10,Australia,497,Lemons and limes,2009,F,1300.0,228954.0,29764.0,
10,Australia,497,Lemons and limes,2010,Im,1302.0,233420.0,30390.0,
10,Australia,497,Lemons and limes,2011,Im,1292.0,234029.0,30238.0,
10,Australia,497,Lemons and limes,2012,F,1250.0,230657.0,28832.0,
10,Australia,497,Lemons and limes,2013,F,1270.0,230490.0,29272.0,
10,Australia,497,Lemons and limes,2014,F,1270.0,230324.0,29256.0,
10,Australia,201,Lentils,1961,M,,,,
10,Australia,201,Lentils,1962,M,,,,
10,Australia,201,Lentils,1963,M,,,,
10,Australia,201,Lentils,1964,M,,,,
10,Australia,201,Lentils,1965,M,,,,
10,Australia,201,Lentils,1966,M,,,,
10,Australia,201,Lentils,1967,M,,,,
10,Australia,201,Lentils,1968,M,,,,
10,Australia,201,Lentils,1969,M,,,,
10,Australia,201,Lentils,1970,M,,,,
10,Australia,201,Lentils,1971,M,,,,
10,Australia,201,Lentils,1972,M,,,,
10,Australia,201,Lentils,1973,M,,,,
10,Australia,201,Lentils,1974,M,,,,
10,Australia,201,Lentils,1975,M,,,,
10,Australia,201,Lentils,1976,M,,,,
10,Australia,201,Lentils,1977,M,,,,
10,Australia,201,Lentils,1978,M,,,,
10,Australia,201,Lentils,1979,M,,,,
10,Australia,201,Lentils,1980,M,,,,
10,Australia,201,Lentils,1981,M,,,,
10,Australia,201,Lentils,1982,M,,,,
10,Australia,201,Lentils,1983,M,,,,
10,Australia,201,Lentils,1984,M,,,,
10,Australia,201,Lentils,1985,M,,,,
10,Australia,201,Lentils,1986,M,,,,
10,Australia,201,Lentils,1987,M,,,,
10,Australia,201,Lentils,1988,F,2000.0,5000.0,1000.0,
10,Australia,201,Lentils,1989,F,3000.0,13333.0,4000.0,
10,Australia,201,Lentils,1990,F,4000.0,7500.0,3000.0,
10,Australia,201,Lentils,1991,F,3000.0,3333.0,1000.0,
10,Australia,201,Lentils,1992,F,4000.0,17500.0,7000.0,
10,Australia,201,Lentils,1993,F,5000.0,6000.0,3000.0,
10,Australia,201,Lentils,1994,,6000.0,5000.0,3000.0,
10,Australia,201,Lentils,1995,,8000.0,21250.0,17000.0,
10,Australia,201,Lentils,1996,,18000.0,21111.0,38000.0,
10,Australia,201,Lentils,1997,,57000.0,6316.0,36000.0,
10,Australia,201,Lentils,1998,,66000.0,5909.0,39000.0,
10,Australia,201,Lentils,1999,,75000.0,13733.0,103000.0,
10,Australia,201,Lentils,2000,,117000.0,13932.0,163000.0,
10,Australia,201,Lentils,2001,,158000.0,16835.0,266000.0,
10,Australia,201,Lentils,2002,,165000.0,4061.0,67000.0,
10,Australia,201,Lentils,2003,,83063.0,12498.0,103811.0,
10,Australia,201,Lentils,2004,,127612.0,4098.0,52300.0,
10,Australia,201,Lentils,2005,,127261.0,16502.0,210000.0,
10,Australia,201,Lentils,2006,,153000.0,2353.0,36000.0,
10,Australia,201,Lentils,2007,,130000.0,10077.0,131000.0,
10,Australia,201,Lentils,2008,,116997.0,5490.0,64234.0,
10,Australia,201,Lentils,2009,,104000.0,13750.0,143000.0,
10,Australia,201,Lentils,2010,,142000.0,9859.0,140000.0,
10,Australia,201,Lentils,2011,,218763.0,17355.0,379659.0,
10,Australia,201,Lentils,2012,*,207000.0,12754.0,264017.0,
10,Australia,201,Lentils,2013,*,152600.0,10761.0,164220.0,
10,Australia,201,Lentils,2014,*,162400.0,14663.0,238120.0,
10,Australia,372,Lettuce and chicory,1961,,1876.0,113220.0,21240.0,
10,Australia,372,Lettuce and chicory,1962,,1942.0,111910.0,21733.0,
10,Australia,372,Lettuce and chicory,1963,,1952.0,114467.0,22344.0,
10,Australia,372,Lettuce and chicory,1964,,1906.0,119334.0,22745.0,
10,Australia,372,Lettuce and chicory,1965,,2014.0,117562.0,23677.0,
10,Australia,372,Lettuce and chicory,1966,,2042.0,121028.0,24714.0,
10,Australia,372,Lettuce and chicory,1967,,2185.0,114572.0,25034.0,
10,Australia,372,Lettuce and chicory,1968,,2187.0,115588.0,25279.0,
10,Australia,372,Lettuce and chicory,1969,,2249.0,142935.0,32146.0,
10,Australia,372,Lettuce and chicory,1970,,2179.0,163814.0,35695.0,
10,Australia,372,Lettuce and chicory,1971,,2191.0,171944.0,37673.0,
10,Australia,372,Lettuce and chicory,1972,,2183.0,166830.0,36419.0,
10,Australia,372,Lettuce and chicory,1973,,2294.0,155846.0,35751.0,
10,Australia,372,Lettuce and chicory,1974,,1978.0,164585.0,32555.0,
10,Australia,372,Lettuce and chicory,1975,,2289.0,172612.0,39511.0,
10,Australia,372,Lettuce and chicory,1976,,2393.0,198228.0,47436.0,
10,Australia,372,Lettuce and chicory,1977,,2645.0,162892.0,43085.0,
10,Australia,372,Lettuce and chicory,1978,,2789.0,177752.0,49575.0,
10,Australia,372,Lettuce and chicory,1979,,2927.0,174995.0,51221.0,
10,Australia,372,Lettuce and chicory,1980,,3007.0,181184.0,54482.0,
10,Australia,372,Lettuce and chicory,1981,,2925.0,174674.0,51092.0,
10,Australia,372,Lettuce and chicory,1982,,3157.0,183811.0,58029.0,
10,Australia,372,Lettuce and chicory,1983,,3205.0,197292.0,63232.0,
10,Australia,372,Lettuce and chicory,1984,,3500.0,198200.0,69370.0,
10,Australia,372,Lettuce and chicory,1985,,3578.0,212233.0,75937.0,
10,Australia,372,Lettuce and chicory,1986,,3751.0,224050.0,84041.0,
10,Australia,372,Lettuce and chicory,1987,,3914.0,219029.0,85728.0,
10,Australia,372,Lettuce and chicory,1988,,4013.0,221605.0,88930.0,
10,Australia,372,Lettuce and chicory,1989,,4020.0,221970.0,89232.0,
10,Australia,372,Lettuce and chicory,1990,,4073.0,241102.0,98201.0,
10,Australia,372,Lettuce and chicory,1991,,3787.0,266340.0,100863.0,
10,Australia,372,Lettuce and chicory,1992,,3914.0,252918.0,98992.0,
10,Australia,372,Lettuce and chicory,1993,F,4000.0,250000.0,100000.0,
10,Australia,372,Lettuce and chicory,1994,Im,4434.0,244301.0,108326.0,
10,Australia,372,Lettuce and chicory,1995,,4012.0,230444.0,92454.0,
10,Australia,372,Lettuce and chicory,1996,,4690.0,228663.0,107243.0,
10,Australia,372,Lettuce and chicory,1997,,4731.0,234272.0,110834.0,
10,Australia,372,Lettuce and chicory,1998,,5714.0,226022.0,129149.0,
10,Australia,372,Lettuce and chicory,1999,,6176.0,212338.0,131140.0,
10,Australia,372,Lettuce and chicory,2000,,5170.0,293899.0,151946.0,
10,Australia,372,Lettuce and chicory,2001,,5758.0,265269.0,152742.0,
10,Australia,372,Lettuce and chicory,2002,,5970.0,226156.0,135015.0,
10,Australia,372,Lettuce and chicory,2003,,6134.0,198089.0,121508.0,
10,Australia,372,Lettuce and chicory,2004,,6121.0,207855.0,127228.0,
10,Australia,372,Lettuce and chicory,2005,,5720.0,230769.0,132000.0,
10,Australia,372,Lettuce and chicory,2006,,8053.0,202200.0,162832.0,
10,Australia,372,Lettuce and chicory,2007,,10011.0,270953.0,271251.0,
10,Australia,372,Lettuce and chicory,2008,,7307.0,230884.0,168707.0,
10,Australia,372,Lettuce and chicory,2009,,7411.0,222025.0,164543.0,
10,Australia,372,Lettuce and chicory,2010,Im,7771.0,206634.0,160584.0,
10,Australia,372,Lettuce and chicory,2011,,9071.0,159450.0,144637.0,
10,Australia,372,Lettuce and chicory,2012,,6601.0,173734.0,114682.0,
10,Australia,372,Lettuce and chicory,2013,,7256.0,226052.0,164023.0,
10,Australia,372,Lettuce and chicory,2014,,7925.0,154686.0,122589.0,
10,Australia,333,Linseed,1961,,25144.0,5087.0,12791.0,2632.0
10,Australia,333,Linseed,1962,,39281.0,6652.0,26130.0,3186.0
10,Australia,333,Linseed,1963,,47551.0,6307.0,29990.0,3629.0
10,Australia,333,Linseed,1964,,54166.0,8741.0,47348.0,667.0
10,Australia,333,Linseed,1965,,9950.0,6192.0,6161.0,938.0
10,Australia,333,Linseed,1966,,13997.0,9977.0,13965.0,1477.0
10,Australia,333,Linseed,1967,,22046.0,4831.0,10650.0,1914.0
10,Australia,333,Linseed,1968,,28569.0,6934.0,19809.0,3297.0
10,Australia,333,Linseed,1969,,49210.0,7453.0,36678.0,2790.0
10,Australia,333,Linseed,1970,,41642.0,7393.0,30785.0,1329.0
10,Australia,333,Linseed,1971,,19830.0,5158.0,10229.0,1092.0
10,Australia,333,Linseed,1972,,16300.0,6557.0,10688.0,1191.0
10,Australia,333,Linseed,1973,,17777.0,8058.0,14324.0,2383.0
10,Australia,333,Linseed,1974,,35562.0,9293.0,33049.0,1049.0
10,Australia,333,Linseed,1975,,15654.0,7776.0,12172.0,1025.0
10,Australia,333,Linseed,1976,,15299.0,10745.0,16439.0,2937.0
10,Australia,333,Linseed,1977,,43837.0,6363.0,27892.0,877.0
10,Australia,333,Linseed,1978,,13085.0,9851.0,12890.0,1153.0
10,Australia,333,Linseed,1979,,17205.0,8342.0,14353.0,667.0
10,Australia,333,Linseed,1980,,9956.0,7452.0,7419.0,440.0
10,Australia,333,Linseed,1981,,6570.0,9183.0,6033.0,330.0
10,Australia,333,Linseed,1982,,4930.0,5024.0,2477.0,355.0
10,Australia,333,Linseed,1983,,5302.0,8154.0,4323.0,377.0
10,Australia,333,Linseed,1984,,5626.0,10128.0,5698.0,680.0
10,Australia,333,Linseed,1985,,10150.0,11910.0,12089.0,492.0
10,Australia,333,Linseed,1986,,7338.0,9732.0,7141.0,566.0
10,Australia,333,Linseed,1987,,8443.0,9216.0,7781.0,201.0
10,Australia,333,Linseed,1988,,3000.0,10000.0,3000.0,230.0
10,Australia,333,Linseed,1989,,3431.0,10102.0,3466.0,123.0
10,Australia,333,Linseed,1990,,1839.0,9516.0,1750.0,288.0
10,Australia,333,Linseed,1991,,4299.0,9542.0,4102.0,453.0
10,Australia,333,Linseed,1992,,6764.0,7911.0,5351.0,226.0
10,Australia,333,Linseed,1993,,3375.0,11410.0,3851.0,543.0
10,Australia,333,Linseed,1994,,8100.0,10864.0,8800.0,549.0
10,Australia,333,Linseed,1995,,8200.0,7195.0,5900.0,911.0
10,Australia,333,Linseed,1996,,13600.0,11103.0,15100.0,536.0
10,Australia,333,Linseed,1997,,8000.0,8750.0,7000.0,608.0
10,Australia,333,Linseed,1998,,9080.0,9692.0,8800.0,677.0
10,Australia,333,Linseed,1999,,10110.0,9891.0,10000.0,683.0
10,Australia,333,Linseed,2000,,10200.0,9020.0,9200.0,683.0
10,Australia,333,Linseed,2001,,10200.0,8922.0,9100.0,603.0
10,Australia,333,Linseed,2002,,9000.0,10000.0,9000.0,469.0
10,Australia,333,Linseed,2003,*,7000.0,10000.0,7000.0,536.0
10,Australia,333,Linseed,2004,*,8000.0,10000.0,8000.0,670.0
10,Australia,333,Linseed,2005,*,10000.0,10000.0,10000.0,670.0
10,Australia,333,Linseed,2006,*,10000.0,8000.0,8000.0,536.0
10,Australia,333,Linseed,2007,*,8000.0,8750.0,7000.0,536.0
10,Australia,333,Linseed,2008,*,8000.0,10000.0,8000.0,536.0
10,Australia,333,Linseed,2009,*,8000.0,10000.0,8000.0,536.0
10,Australia,333,Linseed,2010,*,8000.0,10000.0,8000.0,536.0
10,Australia,333,Linseed,2011,*,8000.0,10000.0,8000.0,469.0
10,Australia,333,Linseed,2012,*,7000.0,10000.0,7000.0,469.0
10,Australia,333,Linseed,2013,*,7000.0,8571.0,6000.0,469.0
10,Australia,333,Linseed,2014,*,6000.0,10000.0,6000.0,
10,Australia,210,Lupins,1961,,1497.0,3881.0,581.0,68.0
10,Australia,210,Lupins,1962,,1217.0,3336.0,406.0,107.0
10,Australia,210,Lupins,1963,,1909.0,2823.0,539.0,48.0
10,Australia,210,Lupins,1964,,854.0,3536.0,302.0,47.0
10,Australia,210,Lupins,1965,,843.0,4033.0,340.0,40.0
10,Australia,210,Lupins,1966,,712.0,3708.0,264.0,72.0
10,Australia,210,Lupins,1967,,1291.0,3501.0,452.0,249.0
10,Australia,210,Lupins,1968,,4446.0,4541.0,2019.0,278.0
10,Australia,210,Lupins,1969,,4965.0,3029.0,1504.0,726.0
10,Australia,210,Lupins,1970,,12969.0,5963.0,7733.0,1994.0
10,Australia,210,Lupins,1971,,35613.0,7171.0,25538.0,2554.0
10,Australia,210,Lupins,1972,,45600.0,3399.0,15500.0,3730.0
10,Australia,210,Lupins,1973,,66600.0,7688.0,51200.0,6977.0
10,Australia,210,Lupins,1974,,124591.0,6726.0,83798.0,7803.0
10,Australia,210,Lupins,1975,,139332.0,7459.0,103925.0,6340.0
10,Australia,210,Lupins,1976,,113218.0,2902.0,32861.0,4524.0
10,Australia,210,Lupins,1977,,80777.0,4085.0,33001.0,3792.0
10,Australia,210,Lupins,1978,,67715.0,8192.0,55471.0,5926.0
10,Australia,210,Lupins,1979,,105830.0,7392.0,78231.0,6605.0
10,Australia,210,Lupins,1980,,117939.0,8140.0,96007.0,9024.0
10,Australia,210,Lupins,1981,,161137.0,8421.0,135701.0,14384.0
10,Australia,210,Lupins,1982,,256850.0,7738.0,198740.0,21217.0
10,Australia,210,Lupins,1983,,378868.0,9990.0,378490.0,33254.0
10,Australia,210,Lupins,1984,,593818.0,9778.0,580614.0,32909.0
10,Australia,210,Lupins,1985,,587656.0,8922.0,524278.0,41979.0
10,Australia,210,Lupins,1986,,749630.0,10762.0,806772.0,56836.0
10,Australia,210,Lupins,1987,,1014931.0,8420.0,854531.0,47591.0
10,Australia,210,Lupins,1988,,849833.0,10912.0,927338.0,45367.0
10,Australia,210,Lupins,1989,,810126.0,9529.0,772005.0,44383.0
10,Australia,210,Lupins,1990,,792561.0,9560.0,757670.0,52559.0
10,Australia,210,Lupins,1991,,938546.0,11159.0,1047363.0,57818.0
10,Australia,210,Lupins,1992,,1032473.0,11574.0,1194983.0,64422.0
10,Australia,210,Lupins,1993,,1150400.0,12862.0,1479700.0,78792.0
10,Australia,210,Lupins,1994,,1407000.0,7649.0,1076210.0,74088.0
10,Australia,210,Lupins,1995,,1323000.0,11784.0,1559000.0,70560.0
10,Australia,210,Lupins,1996,,1260000.0,12080.0,1522050.0,79800.0
10,Australia,210,Lupins,1997,,1425000.0,10954.0,1561000.0,78736.0
10,Australia,210,Lupins,1998,,1406000.0,12063.0,1696000.0,75432.0
10,Australia,210,Lupins,1999,,1347000.0,14610.0,1968000.0,66080.0
10,Australia,210,Lupins,2000,,1180000.0,8941.0,1055000.0,63784.0
10,Australia,210,Lupins,2001,,1139000.0,10667.0,1215000.0,57400.0
10,Australia,210,Lupins,2002,,1025000.0,7084.0,726121.0,47650.0
10,Australia,210,Lupins,2003,,850899.0,13870.0,1180230.0,47299.0
10,Australia,210,Lupins,2004,,844633.0,11089.0,936602.0,42392.0
10,Australia,210,Lupins,2005,,757000.0,16975.0,1285000.0,41236.0
10,Australia,210,Lupins,2006,,736351.0,6383.0,470000.0,42121.0
10,Australia,210,Lupins,2007,,752158.0,8799.0,661861.0,32105.0
10,Australia,210,Lupins,2008,,573300.0,12349.0,707989.0,27048.0
10,Australia,210,Lupins,2009,,483000.0,12712.0,614000.0,33152.0
10,Australia,210,Lupins,2010,,691800.0,11897.0,823000.0,42327.0
10,Australia,210,Lupins,2011,,755848.0,10686.0,807673.0,38588.0
10,Australia,210,Lupins,2012,,689064.0,14244.0,981512.0,25211.0
10,Australia,210,Lupins,2013,,450200.0,10189.0,458700.0,25211.0
10,Australia,210,Lupins,2014,,387400.0,16149.0,625600.0,
10,Australia,56,Maize,1961,,74780.0,21213.0,158630.0,2000.0
10,Australia,56,Maize,1962,,85201.0,21785.0,185613.0,2000.0
10,Australia,56,Maize,1963,,84776.0,22343.0,189415.0,2000.0
10,Australia,56,Maize,1964,,86909.0,19646.0,170745.0,2000.0
10,Australia,56,Maize,1965,,85923.0,20336.0,174733.0,2000.0
10,Australia,56,Maize,1966,,79600.0,15694.0,124922.0,1000.0
10,Australia,56,Maize,1967,,81500.0,23347.0,190278.0,1000.0
10,Australia,56,Maize,1968,,81100.0,22338.0,181159.0,1000.0
10,Australia,56,Maize,1969,,66516.0,22401.0,149000.0,1000.0
10,Australia,56,Maize,1970,,79605.0,24069.0,191600.0,1000.0
10,Australia,56,Maize,1971,,85635.0,24756.0,212000.0,1000.0
10,Australia,56,Maize,1972,,78193.0,27359.0,213927.0,1000.0
10,Australia,56,Maize,1973,,59259.0,23423.0,138800.0,1000.0
10,Australia,56,Maize,1974,,45606.0,23199.0,105800.0,900.0
10,Australia,56,Maize,1975,,51395.0,25936.0,133300.0,900.0
10,Australia,56,Maize,1976,,46763.0,28113.0,131466.0,800.0
10,Australia,56,Maize,1977,,53022.0,27192.0,144177.0,500.0
10,Australia,56,Maize,1978,,45361.0,28683.0,130107.0,500.0
10,Australia,56,Maize,1979,,50000.0,33760.0,168800.0,800.0
10,Australia,56,Maize,1980,,54063.0,27912.0,150903.0,800.0
10,Australia,56,Maize,1981,,56500.0,30584.0,172800.0,1000.0
10,Australia,56,Maize,1982,,61000.0,34819.0,212397.0,1000.0
10,Australia,56,Maize,1983,,64253.0,21653.0,139126.0,1000.0
10,Australia,56,Maize,1984,,68422.0,34806.0,238150.0,1000.0
10,Australia,56,Maize,1985,,102872.0,28329.0,291430.0,1000.0
10,Australia,56,Maize,1986,,84214.0,32976.0,277700.0,2000.0
10,Australia,56,Maize,1987,,57662.0,35798.0,206419.0,1000.0
10,Australia,56,Maize,1988,,55554.0,37482.0,208230.0,1000.0
10,Australia,56,Maize,1989,,51704.0,41909.0,216684.0,1000.0
10,Australia,56,Maize,1990,,52301.0,41821.0,218730.0,1000.0
10,Australia,56,Maize,1991,,48500.0,39938.0,193701.0,1000.0
10,Australia,56,Maize,1992,,52000.0,51721.0,268947.0,1000.0
10,Australia,56,Maize,1993,,44908.0,44261.0,198766.0,1000.0
10,Australia,56,Maize,1994,,43778.0,46620.0,204095.0,1000.0
10,Australia,56,Maize,1995,,50219.0,48263.0,242370.0,1000.0
10,Australia,56,Maize,1996,,56337.0,57689.0,325000.0,1000.0
10,Australia,56,Maize,1997,,67000.0,59403.0,398000.0,1000.0
10,Australia,56,Maize,1998,,57000.0,47544.0,271000.0,1000.0
10,Australia,56,Maize,1999,,66000.0,51212.0,338000.0,1000.0
10,Australia,56,Maize,2000,,82262.0,49360.0,406043.0,1000.0
10,Australia,56,Maize,2001,,74000.0,46622.0,345000.0,1000.0
10,Australia,56,Maize,2002,,83000.0,54699.0,454000.0,1000.0
10,Australia,56,Maize,2003,,50000.0,62000.0,310000.0,1000.0
10,Australia,56,Maize,2004,,70126.0,56327.0,395000.0,1000.0
10,Australia,56,Maize,2005,,72378.0,57983.0,419672.0,1000.0
10,Australia,56,Maize,2006,,76000.0,50000.0,380000.0,1000.0
10,Australia,56,Maize,2007,,48852.0,49103.0,239879.0,1000.0
10,Australia,56,Maize,2008,,68000.0,56912.0,387000.0,1000.0
10,Australia,56,Maize,2009,,64580.0,58171.0,375670.0,1000.0
10,Australia,56,Maize,2010,,59000.0,55593.0,328000.0,1000.0
10,Australia,56,Maize,2011,,62196.0,57390.0,356943.0,1000.0
10,Australia,56,Maize,2012,,69684.0,64654.0,450535.0,1000.0
10,Australia,56,Maize,2013,,78634.0,64441.0,506725.0,1000.0
10,Australia,56,Maize,2014,,52360.0,74554.0,390364.0,
10,Australia,446,"Maize, green",1961,F,900.0,77778.0,7000.0,
10,Australia,446,"Maize, green",1962,F,950.0,78947.0,7500.0,
10,Australia,446,"Maize, green",1963,F,1000.0,80000.0,8000.0,
10,Australia,446,"Maize, green",1964,F,1100.0,81818.0,9000.0,
10,Australia,446,"Maize, green",1965,F,1200.0,83333.0,10000.0,
10,Australia,446,"Maize, green",1966,F,1300.0,88462.0,11500.0,
10,Australia,446,"Maize, green",1967,F,1400.0,89286.0,12500.0,
10,Australia,446,"Maize, green",1968,,1509.0,97184.0,14665.0,
10,Australia,446,"Maize, green",1969,,1804.0,85360.0,15399.0,
10,Australia,446,"Maize, green",1970,,2303.0,81945.0,18872.0,
10,Australia,446,"Maize, green",1971,,2139.0,90234.0,19301.0,
10,Australia,446,"Maize, green",1972,,2201.0,82272.0,18108.0,
10,Australia,446,"Maize, green",1973,,2757.0,89557.0,24691.0,
10,Australia,446,"Maize, green",1974,,3380.0,82574.0,27910.0,
10,Australia,446,"Maize, green",1975,,3100.0,84971.0,26341.0,
10,Australia,446,"Maize, green",1976,,2788.0,86105.0,24006.0,
10,Australia,446,"Maize, green",1977,,3474.0,93408.0,32450.0,
10,Australia,446,"Maize, green",1978,,4204.0,107659.0,45260.0,
10,Australia,446,"Maize, green",1979,,2853.0,108584.0,30979.0,
10,Australia,446,"Maize, green",1980,*,3581.0,96389.0,34517.0,
10,Australia,446,"Maize, green",1981,*,3768.0,106762.0,40228.0,
10,Australia,446,"Maize, green",1982,,3806.0,83337.0,31718.0,
10,Australia,446,"Maize, green",1983,,3906.0,114229.0,44618.0,
10,Australia,446,"Maize, green",1984,,3843.0,99238.0,38137.0,
10,Australia,446,"Maize, green",1985,,4293.0,114691.0,49237.0,
10,Australia,446,"Maize, green",1986,,3740.0,130267.0,48720.0,
10,Australia,446,"Maize, green",1987,,4081.0,128444.0,52418.0,
